Stop Name,Line,Borough,Complex ID,Constituent Station Name,Station ID,GTFS Stop ID,Daytime Routes,Entry Allowed,Exit Allowed,Entrance Latitude,Entrance Longitude
Houston St,Broadway - 7Av,M,324,Houston St,324,134,1,YES,YES,40.7286648,-74.0050498
Canal St,Broadway - 7Av,M,325,Canal St,325,135,1,YES,YES,40.7229619,-74.0066299
Canal St,Broadway - 7Av,M,325,Canal St,325,135,1,YES,YES,40.7228699,-74.0065011
Canal St,Broadway - 7Av,M,325,Canal St,325,135,1,YES,YES,40.7225992,-74.0061226
Canal St,Broadway - 7Av,M,325,Canal St,325,135,1,YES,YES,40.7224921,-74.0059728
Franklin St,Broadway - 7Av,M,326,Franklin St,326,136,1,YES,YES,40.7189487,-74.0071251
Franklin St,Broadway - 7Av,M,326,Franklin St,326,136,1,YES,YES,40.7192851,-74.0070645
Franklin St,Broadway - 7Av,M,326,Franklin St,326,136,1,NO,YES,40.7199854,-74.0069409
Franklin St,Broadway - 7Av,M,326,Franklin St,326,136,1,YES,YES,40.718981,-74.006687
Franklin St,Broadway - 7Av,M,326,Franklin St,326,136,1,NO,YES,40.7199469,-74.0066245
Chambers St,Broadway - 7Av,M,327,Chambers St,327,137,1 2 3,YES,YES,40.7155528,-74.0094938
Chambers St,Broadway - 7Av,M,327,Chambers St,327,137,1 2 3,YES,YES,40.7154451,-74.009467
Chambers St,Broadway - 7Av,M,327,Chambers St,327,137,1 2 3,YES,YES,40.7157126,-74.0093289
Chambers St,Broadway - 7Av,M,327,Chambers St,327,137,1 2 3,YES,YES,40.7153917,-74.0091988
Chambers St,Broadway - 7Av,M,327,Chambers St,327,137,1 2 3,YES,YES,40.7155616,-74.009076
Chambers St,Broadway - 7Av,M,327,Chambers St,327,137,1 2 3,YES,YES,40.7158293,-74.009318
WTC Cortlandt,Broadway - 7Av,M,328,WTC Cortlandt,328,138,1,YES,YES,40.7110837,-74.0124731
WTC Cortlandt,Broadway - 7Av,M,328,WTC Cortlandt,328,138,1,YES,YES,40.7108341,-74.0125634
WTC Cortlandt,Broadway - 7Av,M,328,WTC Cortlandt,328,138,1,YES,YES,40.7126849,-74.0119518
WTC Cortlandt,Broadway - 7Av,M,328,WTC Cortlandt,328,138,1,YES,YES,40.7127566,-74.0119269
WTC Cortlandt,Broadway - 7Av,M,328,WTC Cortlandt,328,138,1,YES,YES,40.7125321,-74.0120009
WTC Cortlandt,Broadway - 7Av,M,328,WTC Cortlandt,328,138,1,YES,YES,40.7118357,-74.0119771
WTC Cortlandt,Broadway - 7Av,M,328,WTC Cortlandt,328,138,1,YES,YES,40.7110514,-74.0121697
WTC Cortlandt,Broadway - 7Av,M,328,WTC Cortlandt,328,138,1,YES,YES,40.7116277,-74.012288
WTC Cortlandt,Broadway - 7Av,M,328,WTC Cortlandt,328,138,1,YES,YES,40.7120642,-74.0120408
Rector St,Broadway - 7Av,M,329,Rector St,329,139,1,YES,YES,40.706493,-74.014319
Rector St,Broadway - 7Av,M,329,Rector St,329,139,1,YES,YES,40.706527,-74.014144
Rector St,Broadway - 7Av,M,329,Rector St,329,139,1,YES,YES,40.7066037,-74.0141117
Rector St,Broadway - 7Av,M,329,Rector St,329,139,1,YES,YES,40.7075992,-74.0138384
Rector St,Broadway - 7Av,M,329,Rector St,329,139,1,YES,YES,40.708224,-74.0135669
Rector St,Broadway - 7Av,M,329,Rector St,329,139,1,YES,YES,40.7080393,-74.0134876
Whitehall St-South Ferry,Broadway - 7Av,M,635,South Ferry,330,142,1 R W,YES,YES,40.701974,-74.0133104
Whitehall St-South Ferry,Broadway - 7Av,M,635,South Ferry,330,142,1 R W,YES,YES,40.7018259,-74.0130024
Whitehall St-South Ferry,Broadway - 7Av,M,635,South Ferry,330,142,1 R W,YES,YES,40.7027994,-74.0145006
57 St-7 Av,Broadway - Brighton,M,9,57 St-7 Av,9,R14,N Q R W,YES,YES,40.7642779,-73.9812874
57 St-7 Av,Broadway - Brighton,M,9,57 St-7 Av,9,R14,N Q R W,YES,YES,40.7643974,-73.9811892
57 St-7 Av,Broadway - Brighton,M,9,57 St-7 Av,9,R14,N Q R W,YES,YES,40.7640707,-73.9808046
57 St-7 Av,Broadway - Brighton,M,9,57 St-7 Av,9,R14,N Q R W,YES,YES,40.7641775,-73.9806726
57 St-7 Av,Broadway - Brighton,M,9,57 St-7 Av,9,R14,N Q R W,YES,YES,40.7653672,-73.9803555
57 St-7 Av,Broadway - Brighton,M,9,57 St-7 Av,9,R14,N Q R W,YES,YES,40.7652809,-73.9800466
57 St-7 Av,Broadway - Brighton,M,9,57 St-7 Av,9,R14,N Q R W,YES,YES,40.7657965,-73.9800241
57 St-7 Av,Broadway - Brighton,M,9,57 St-7 Av,9,R14,N Q R W,YES,YES,40.7656338,-73.9797767
57 St-7 Av,Broadway - Brighton,M,9,57 St-7 Av,9,R14,N Q R W,YES,YES,40.7641774,-73.9807454
57 St-7 Av,Broadway - Brighton,M,9,57 St-7 Av,9,R14,N Q R W,YES,YES,40.7655213,-73.9803002
49 St,Broadway - Brighton,M,10,49 St,10,R15,N R W,YES,YES,40.7594831,-73.9848474
49 St,Broadway - Brighton,M,10,49 St,10,R15,N R W,YES,YES,40.7594309,-73.9846966
49 St,Broadway - Brighton,M,10,49 St,10,R15,N R W,YES,YES,40.75903,-73.984412
49 St,Broadway - Brighton,M,10,49 St,10,R15,N R W,YES,YES,40.7604794,-73.9839245
49 St,Broadway - Brighton,M,10,49 St,10,R15,N R W,YES,YES,40.760652,-73.9838835
49 St,Broadway - Brighton,M,10,49 St,10,R15,N R W,YES,YES,40.7603322,-73.9835424
49 St,Broadway - Brighton,M,10,49 St,10,R15,N R W,YES,YES,40.7604752,-73.9834438
Times Sq-42 St/Port Authority Bus Terminal,Broadway - Brighton,M,611,Times Sq-42 St,11,R16,1 2 3 7 A C E N Q R W S,YES,YES,40.7545181,-73.9871143
Times Sq-42 St/Port Authority Bus Terminal,Broadway - Brighton,M,611,Times Sq-42 St,11,R16,1 2 3 7 A C E N Q R W S,YES,YES,40.7543279,-73.987068
Times Sq-42 St/Port Authority Bus Terminal,Broadway - Brighton,M,611,Times Sq-42 St,11,R16,1 2 3 7 A C E N Q R W S,YES,YES,40.7541866,-73.9867191
Times Sq-42 St/Port Authority Bus Terminal,Broadway - Brighton,M,611,Times Sq-42 St,11,R16,1 2 3 7 A C E N Q R W S,YES,YES,40.7543135,-73.9866372
14 St-Union Sq,Broadway - Brighton,M,607,14 St-Union Sq,12,R20,4 5 6 L N Q R W,YES,YES,40.735276,-73.9910998
14 St-Union Sq,Broadway - Brighton,M,607,14 St-Union Sq,12,R20,4 5 6 L N Q R W,YES,YES,40.7363092,-73.9906322
14 St-Union Sq,Broadway - Brighton,M,607,14 St-Union Sq,12,R20,4 5 6 L N Q R W,YES,YES,40.7365493,-73.9904348
14 St-Union Sq,Broadway - Brighton,M,607,14 St-Union Sq,12,R20,4 5 6 L N Q R W,YES,YES,40.735311,-73.990265
34 St-Herald Sq,Broadway - Brighton,M,607,34 St-Herald Sq,12,R17,B D F M N Q R W,YES,YES,40.7484603,-73.9883026
34 St-Herald Sq,Broadway - Brighton,M,607,34 St-Herald Sq,12,R17,B D F M N Q R W,YES,YES,40.7483074,-73.9880268
34 St-Herald Sq,Broadway - Brighton,M,607,34 St-Herald Sq,12,R17,B D F M N Q R W,YES,YES,40.7495823,-73.9876057
34 St-Herald Sq,Broadway - Brighton,M,607,34 St-Herald Sq,12,R17,B D F M N Q R W,YES,YES,40.7499328,-73.9875036
34 St-Herald Sq,Broadway - Brighton,M,602,34 St-Herald Sq,12,R17,B D F M N Q R W,YES,YES,40.7485524,-73.9885035
28 St,Broadway - Brighton,M,13,28 St,13,R18,R W,YES,YES,40.745509,-73.989051
28 St,Broadway - Brighton,M,13,28 St,13,R18,R W,YES,YES,40.7452802,-73.9889048
28 St,Broadway - Brighton,M,13,28 St,13,R18,R W,YES,YES,40.7453112,-73.9885799
28 St,Broadway - Brighton,M,13,28 St,13,R18,R W,YES,YES,40.7451276,-73.9885424
23 St,Broadway - Brighton,M,14,23 St,14,R19,R W,YES,YES,40.741247,-73.9896749
23 St,Broadway - Brighton,M,14,23 St,14,R19,R W,NO,YES,40.7407915,-73.989661
23 St,Broadway - Brighton,M,14,23 St,14,R19,R W,YES,YES,40.7419224,-73.989431
23 St,Broadway - Brighton,M,14,23 St,14,R19,R W,YES,YES,40.740643,-73.989217
23 St,Broadway - Brighton,M,14,23 St,14,R19,R W,YES,YES,40.74108,-73.989083
23 St,Broadway - Brighton,M,14,23 St,14,R19,R W,YES,YES,40.7415795,-73.9889941
23 St,Broadway - Brighton,M,14,23 St,14,R19,R W,YES,YES,40.741142,-73.988956
23 St,Broadway - Brighton,M,14,23 St,14,R19,R W,YES,YES,40.7413694,-73.9888623
8 St-NYU,Broadway - Brighton,M,16,8 St-NYU,16,R21,R W,YES,YES,40.729778,-73.993262
8 St-NYU,Broadway - Brighton,M,16,8 St-NYU,16,R21,R W,YES,YES,40.729692,-73.9930389
8 St-NYU,Broadway - Brighton,M,16,8 St-NYU,16,R21,R W,YES,YES,40.7306565,-73.9927468
8 St-NYU,Broadway - Brighton,M,16,8 St-NYU,16,R21,R W,YES,YES,40.7307797,-73.9926496
8 St-NYU,Broadway - Brighton,M,16,8 St-NYU,16,R21,R W,YES,YES,40.7305944,-73.9925979
8 St-NYU,Broadway - Brighton,M,16,8 St-NYU,16,R21,R W,YES,YES,40.7307252,-73.9925101
8 St-NYU,Broadway - Brighton,M,16,8 St-NYU,16,R21,R W,YES,YES,40.7305076,-73.9923238
8 St-NYU,Broadway - Brighton,M,16,8 St-NYU,16,R21,R W,YES,YES,40.7306012,-73.9922105
Prince St,Broadway - Brighton,M,17,Prince St,17,R22,R W,YES,YES,40.7242611,-73.9979364
Prince St,Broadway - Brighton,M,17,Prince St,17,R22,R W,YES,YES,40.7243543,-73.9978724
Prince St,Broadway - Brighton,M,17,Prince St,17,R22,R W,YES,YES,40.724124,-73.997686
Prince St,Broadway - Brighton,M,17,Prince St,17,R22,R W,YES,YES,40.7242283,-73.9976317
Chambers St/WTC/Park Place/Cortlandt St,Broadway - Brighton,M,624,Cortlandt St,21,R25,2 3 A C E R W,YES,YES,40.7100644,-74.0115928
Chambers St/WTC/Park Place/Cortlandt St,Broadway - Brighton,M,624,Cortlandt St,21,R25,2 3 A C E R W,YES,YES,40.711142,-74.0108202
Chambers St/WTC/Park Place/Cortlandt St,Broadway - Brighton,M,624,Cortlandt St,21,R25,2 3 A C E R W,YES,YES,40.7112115,-74.0106761
Chambers St/WTC/Park Place/Cortlandt St,Broadway - Brighton,M,624,Cortlandt St,21,R25,2 3 A C E R W,YES,YES,40.7110042,-74.0107888
DeKalb Av,Broadway - Brighton,B,26,DeKalb Av,26,R30,B Q R,YES,YES,40.6912625,-73.9823804
DeKalb Av,Broadway - Brighton,B,26,DeKalb Av,26,R30,B Q R,YES,YES,40.6915722,-73.982048
DeKalb Av,Broadway - Brighton,B,26,DeKalb Av,26,R30,B Q R,YES,YES,40.68981,-73.981651
DeKalb Av,Broadway - Brighton,B,26,DeKalb Av,26,R30,B Q R,YES,YES,40.689804,-73.981164
DeKalb Av,Broadway - Brighton,B,26,DeKalb Av,26,R30,B Q R,YES,YES,40.68974,-73.981156
DeKalb Av,Broadway - Brighton,B,26,DeKalb Av,26,R30,B Q R,YES,YES,40.689817,-73.981082
Atlantic Av-Barclays Ctr,Broadway - Brighton,B,617,Atlantic Av-Barclays Ctr,40,D24,2 3 4 5 B D N Q R,YES,YES,40.6852595,-73.9775209
Atlantic Av-Barclays Ctr,Broadway - Brighton,B,617,Atlantic Av-Barclays Ctr,40,D24,2 3 4 5 B D N Q R,YES,YES,40.6834124,-73.9765033
7 Av,Broadway - Brighton,B,41,7 Av,41,D25,B Q,YES,YES,40.677365,-73.972788
7 Av,Broadway - Brighton,B,41,7 Av,41,D25,B Q,YES,YES,40.6773368,-73.9721942
Prospect Park,Broadway - Brighton,B,42,Prospect Park,42,D26,B Q S,YES,YES,40.6623162,-73.9622109
Prospect Park,Broadway - Brighton,B,42,Prospect Park,42,D26,B Q S,YES,YES,40.6608149,-73.962115
Parkside Av,Broadway - Brighton,B,43,Parkside Av,43,D27,Q,NO,YES,40.654251,-73.961909
Parkside Av,Broadway - Brighton,B,43,Parkside Av,43,D27,Q,YES,YES,40.655248,-73.9615144
Church Av,Broadway - Brighton,B,44,Church Av,44,D28,B Q,YES,YES,40.649458,-73.9633573
Church Av,Broadway - Brighton,B,44,Church Av,44,D28,B Q,YES,YES,40.651482,-73.962732
Beverley Rd,Broadway - Brighton,B,45,Beverley Rd,45,D29,Q,YES,YES,40.644272,-73.964528
Cortelyou Rd,Broadway - Brighton,B,46,Cortelyou Rd,46,D30,Q,YES,YES,40.641314,-73.963996
Newkirk Plaza,Broadway - Brighton,B,47,Newkirk Plaza,47,D31,B Q,YES,YES,40.6350503,-73.9627394
Newkirk Plaza,Broadway - Brighton,B,47,Newkirk Plaza,47,D31,B Q,YES,YES,40.6350403,-73.9628408
Avenue H,Broadway - Brighton,B,48,Avenue H,48,D32,Q,NO,YES,40.6298896,-73.9618253
Avenue H,Broadway - Brighton,B,48,Avenue H,48,D32,Q,YES,YES,40.62993,-73.961477
Avenue H,Broadway - Brighton,B,48,Avenue H,48,D32,Q,YES,YES,40.6299848,-73.9616323
Avenue H,Broadway - Brighton,B,48,Avenue H,48,D32,Q,YES,YES,40.629916,-73.9614637
Avenue H,Broadway - Brighton,B,48,Avenue H,48,D32,Q,NO,YES,40.6299239,-73.9615842
Avenue H,Broadway - Brighton,B,48,Avenue H,48,D32,Q,YES,YES,40.6301156,-73.962035
Avenue J,Broadway - Brighton,B,49,Avenue J,49,D33,Q,YES,YES,40.6253471,-73.9610073
Avenue J,Broadway - Brighton,B,49,Avenue J,49,D33,Q,YES,YES,40.6251468,-73.9607947
Avenue J,Broadway - Brighton,B,49,Avenue J,49,D33,Q,YES,YES,40.625352,-73.9605856
Avenue J,Broadway - Brighton,B,49,Avenue J,49,D33,Q,NO,YES,40.6251287,-73.9609694
Avenue M,Broadway - Brighton,B,50,Avenue M,50,D34,Q,YES,YES,40.6181527,-73.9594627
Avenue M,Broadway - Brighton,B,50,Avenue M,50,D34,Q,YES,YES,40.6179244,-73.959454
Avenue M,Broadway - Brighton,B,50,Avenue M,50,D34,Q,NO,YES,40.6178834,-73.9595854
Kings Hwy,Broadway - Brighton,B,51,Kings Hwy,51,D35,B Q,YES,YES,40.609062,-73.957808
Kings Hwy,Broadway - Brighton,B,51,Kings Hwy,51,D35,B Q,YES,YES,40.608835,-73.957769
Kings Hwy,Broadway - Brighton,B,51,Kings Hwy,51,D35,B Q,YES,YES,40.608319,-73.957352
Avenue U,Broadway - Brighton,B,52,Avenue U,52,D37,Q,YES,YES,40.5990226,-73.9558565
Ave U,Broadway - Brighton,B,52,Avenue U,52,D37,Q,NO,YES,40.599,-73.9560243
Neck Rd,Broadway - Brighton,B,53,Neck Rd,53,D38,Q,YES,YES,40.5950522,-73.9551299
Neck Rd,Broadway - Brighton,B,53,Neck Rd,53,D38,Q,NO,YES,40.595031,-73.9552736
Neck Rd,Broadway - Brighton,B,53,Neck Rd,53,D38,Q,YES,YES,40.595075,-73.9549866
Sheepshead Bay,Broadway - Brighton,B,54,Sheepshead Bay,54,D39,B Q,YES,YES,40.585734,-73.954371
Sheepshead Bay,Broadway - Brighton,B,54,Sheepshead Bay,54,D39,B Q,YES,YES,40.587302,-73.954224
Brighton Beach,Broadway - Brighton,B,55,Brighton Beach,55,D40,B Q,YES,YES,40.5775938,-73.9621381
Brighton Beach,Broadway - Brighton,B,55,Brighton Beach,55,D40,B Q,YES,YES,40.5773574,-73.9620846
Brighton Beach,Broadway - Brighton,B,55,Brighton Beach,55,D40,B Q,YES,YES,40.5776423,-73.9619059
Brighton Beach,Broadway - Brighton,B,55,Brighton Beach,55,D40,B Q,YES,YES,40.5774184,-73.9618378
Brighton Beach,Broadway - Brighton,B,55,Brighton Beach,55,D40,B Q,YES,YES,40.577931,-73.960524
Brighton Beach,Broadway - Brighton,B,55,Brighton Beach,55,D40,B Q,YES,YES,40.577697,-73.960438
Brighton Beach,Broadway - Brighton,B,55,Brighton Beach,55,D40,B Q,YES,YES,40.577746,-73.960231
Brighton Beach,Broadway - Brighton,B,55,Brighton Beach,55,D40,B Q,YES,NO,40.5779976,-73.960193
Ocean Pkwy,Broadway - Brighton,B,56,Ocean Pkwy,56,D41,Q,YES,YES,40.5765342,-73.9696213
Ocean Pkwy,Broadway - Brighton,B,56,Ocean Pkwy,56,D41,Q,YES,YES,40.5765226,-73.969391
Ocean Pkwy,Broadway - Brighton,B,56,Ocean Pkwy,56,D41,Q,YES,YES,40.576423,-73.967894
Ocean Pkwy,Broadway - Brighton,B,56,Ocean Pkwy,56,D41,Q,YES,YES,40.5762228,-73.967881
Ocean Pkwy,Broadway - Brighton,B,56,Ocean Pkwy,56,D41,Q,YES,YES,40.576444,-73.9676189
Ocean Pkwy,Broadway - Brighton,B,56,Ocean Pkwy,56,D41,Q,YES,YES,40.5762457,-73.9675929
W 8 St-NY Aquarium,Broadway - Brighton,B,57,W 8 St-NY Aquarium,57,D42,F Q,YES,YES,40.5756165,-73.976811
W 8 St-NY Aquarium,Broadway - Brighton,B,57,W 8 St-NY Aquarium,57,D42,F Q,YES,YES,40.5757138,-73.976792
W 8 St-NY Aquarium,Broadway - Brighton,B,57,W 8 St-NY Aquarium,57,D42,F Q,YES,YES,40.5759722,-73.97675
W 8 St-NY Aquarium,Broadway - Brighton,B,57,W 8 St-NY Aquarium,57,D42,F Q,YES,YES,40.576464,-73.974862
14 St/8 Av,Canarsie,M,618,8 Av,115,L01,A C E L,YES,YES,40.739744,-74.0028317
14 St/8 Av,Canarsie,M,618,8 Av,115,L01,A C E L,YES,YES,40.7395548,-74.002379
14 St/6 Av,Canarsie,M,601,6 Av,116,L02,1 2 3 L F M,YES,YES,40.7372217,-73.9967281
14 St/6 Av,Canarsie,M,601,6 Av,116,L02,1 2 3 L F M,YES,YES,40.7371466,-73.9965569
14 St-Union Sq,Canarsie,M,602,14 St-Union Sq,117,R20,4 5 6 L N Q R W,YES,YES,40.7348918,-73.9913166
14 St-Union Sq,Canarsie,M,602,14 St-Union Sq,117,R20,4 5 6 L N Q R W,YES,YES,40.734755,-73.990991
3 Av,Canarsie,M,118,3 Av,118,L05,L,YES,YES,40.7331516,-73.9870664
3 Av,Canarsie,M,118,3 Av,118,L05,L,YES,YES,40.7332929,-73.9869546
3 Av,Canarsie,M,118,3 Av,118,L05,L,YES,YES,40.7329604,-73.9866278
3 Av,Canarsie,M,118,3 Av,118,L05,L,YES,YES,40.733112,-73.9865119
1 Av,Canarsie,M,119,1 Av,119,L06,L,YES,YES,40.7310897,-73.9826309
1 Av,Canarsie,M,119,1 Av,119,L06,L,YES,YES,40.7312094,-73.9825455
1 Av,Canarsie,M,119,1 Av,119,L06,L,YES,YES,40.7314941,-73.9821471
1 Av,Canarsie,M,119,1 Av,119,L06,L,YES,YES,40.7314051,-73.9821094
1 Av,Canarsie,M,119,1 Av,119,L06,L,YES,YES,40.7305731,-73.9805094
1 Av,Canarsie,M,119,1 Av,119,L06,L,YES,YES,40.7307014,-73.9807914
1 Av,Canarsie,M,119,1 Av,119,L06,L,YES,YES,40.7304478,-73.9806762
1 Av,Canarsie,M,119,1 Av,119,L06,L,YES,YES,40.7304066,-73.9805757
1 Av,Canarsie,M,119,1 Av,119,L06,L,YES,YES,40.7306737,-73.9807198
1 Av,Canarsie,M,119,1 Av,119,L06,L,YES,YES,40.7305247,-73.9808688
Bedford Av,Canarsie,B,120,Bedford Av,120,L08,L,YES,YES,40.717669,-73.957588
Bedford Av,Canarsie,B,120,Bedford Av,120,L08,L,YES,YES,40.717778,-73.9574692
Bedford Av,Canarsie,B,120,Bedford Av,120,L08,L,YES,YES,40.7169125,-73.9563763
Bedford Av,Canarsie,B,120,Bedford Av,120,L08,L,YES,YES,40.7170278,-73.9562626
Bedford Av,Canarsie,B,120,Bedford Av,120,L08,L,YES,YES,40.7171349,-73.9562734
Bedford Av,Canarsie,B,120,Bedford Av,120,L08,L,YES,YES,40.7168959,-73.9565414
Bedford Av,Canarsie,B,120,Bedford Av,120,L08,L,YES,YES,40.7179059,-73.9575989
Bedford Av,Canarsie,B,120,Bedford Av,120,L08,L,YES,YES,40.7179977,-73.9574904
Bedford Av,Canarsie,B,120,Bedford Av,120,L08,L,YES,YES,40.7176329,-73.9578755
Metropolitan Av/Lorimer St,Canarsie,B,629,Lorimer St,121,L10,G L,YES,YES,40.71421,-73.949313
Metropolitan Av/Lorimer St,Canarsie,B,629,Lorimer St,121,L10,G L,YES,YES,40.713908,-73.949262
Metropolitan Av/Lorimer St,Canarsie,B,629,Lorimer St,121,L10,G L,YES,YES,40.7142503,-73.9494571
Metropolitan Av/Lorimer St,Canarsie,B,629,Lorimer St,121,L10,G L,YES,YES,40.7139683,-73.9494578
Graham Av,Canarsie,B,122,Graham Av,122,L11,L,YES,YES,40.7146301,-73.9445676
Graham Av,Canarsie,B,122,Graham Av,122,L11,L,YES,YES,40.714433,-73.944527
Graham Av,Canarsie,B,122,Graham Av,122,L11,L,YES,YES,40.7146835,-73.9442869
Graham Av,Canarsie,B,122,Graham Av,122,L11,L,YES,YES,40.714469,-73.944168
Grand St,Canarsie,B,123,Grand St,123,L12,L,YES,YES,40.7121964,-73.9406655
Grand St,Canarsie,B,123,Grand St,123,L12,L,YES,YES,40.7120373,-73.9409211
Grand St,Canarsie,B,123,Grand St,123,L12,L,YES,YES,40.71184,-73.940866
Grand St,Canarsie,B,123,Grand St,123,L12,L,YES,YES,40.7119284,-73.9404224
Grand St,Canarsie,B,123,Grand St,123,L12,L,YES,YES,40.7120808,-73.9405205
Grand St,Canarsie,B,123,Grand St,123,L12,L,YES,YES,40.712122,-73.9408551
Montrose Av,Canarsie,B,124,Montrose Av,124,L13,L,YES,YES,40.7077427,-73.9401016
Montrose Av,Canarsie,B,124,Montrose Av,124,L13,L,YES,YES,40.70786,-73.939744
Morgan Av,Canarsie,B,125,Morgan Av,125,L14,L,YES,YES,40.7061192,-73.9336391
Morgan Av,Canarsie,B,125,Morgan Av,125,L14,L,YES,YES,40.7062261,-73.9319589
Morgan Av,Canarsie,B,125,Morgan Av,125,L14,L,YES,YES,40.706317,-73.931696
Jefferson St,Canarsie,B,126,Jefferson St,126,L15,L,YES,YES,40.7070877,-73.9238656
Jefferson St,Canarsie,B,126,Jefferson St,126,L15,L,YES,YES,40.7072435,-73.9237169
Jefferson St,Canarsie,B,126,Jefferson St,126,L15,L,YES,YES,40.7060881,-73.9223107
Jefferson St,Canarsie,B,126,Jefferson St,126,L15,L,YES,YES,40.7063256,-73.92207
Jefferson St,Canarsie,B,126,Jefferson St,126,L15,L,YES,YES,40.7059411,-73.922014
Jefferson St,Canarsie,B,126,Jefferson St,126,L15,L,YES,YES,40.706239,-73.921905
DeKalb Av,Canarsie,B,127,DeKalb Av,127,L16,L,YES,YES,40.704353,-73.919463
DeKalb Av,Canarsie,B,127,DeKalb Av,127,L16,L,YES,YES,40.704175,-73.919262
DeKalb Av,Canarsie,B,127,DeKalb Av,127,L16,L,YES,YES,40.704455,-73.919218
DeKalb Av,Canarsie,B,127,DeKalb Av,127,L16,L,YES,YES,40.704374,-73.91906
DeKalb Av,Canarsie,B,127,DeKalb Av,127,L16,L,YES,YES,40.7033642,-73.917953
DeKalb Av,Canarsie,B,127,DeKalb Av,127,L16,L,YES,YES,40.7035492,-73.9177737
DeKalb Av,Canarsie,B,127,DeKalb Av,127,L16,L,YES,YES,40.703248,-73.91772
DeKalb Av,Canarsie,B,127,DeKalb Av,127,L16,L,YES,YES,40.703475,-73.917601
Myrtle-Wyckoff Avs,Canarsie,Q,630,Myrtle-Wyckoff Avs,128,L17,M L,YES,YES,40.6997979,-73.9113533
Myrtle-Wyckoff Avs,Canarsie,Q,630,Myrtle-Wyckoff Avs,128,L17,M L,YES,YES,40.699735,-73.910998
Myrtle-Wyckoff Avs,Canarsie,Q,630,Myrtle-Wyckoff Avs,128,L17,M L,YES,YES,40.699529,-73.910711
Halsey St,Canarsie,B,129,Halsey St,129,L19,L,YES,YES,40.6959986,-73.905269
Halsey St,Canarsie,B,129,Halsey St,129,L19,L,YES,YES,40.6958822,-73.9051477
Halsey St,Canarsie,Q,129,Halsey St,129,L19,L,YES,YES,40.6960624,-73.9046616
Halsey St,Canarsie,Q,129,Halsey St,129,L19,L,YES,YES,40.696117,-73.904416
Halsey St,Canarsie,Q,129,Halsey St,129,L19,L,YES,YES,40.695213,-73.903694
Halsey St,Canarsie,Q,129,Halsey St,129,L19,L,YES,YES,40.695186,-73.903065
Wilson Av,Canarsie,B,130,Wilson Av,130,L20,L,YES,YES,40.688805,-73.904741
Bushwick Av-Aberdeen St,Canarsie,B,131,Bushwick Av-Aberdeen St,131,L21,L,YES,YES,40.6823234,-73.9051549
Atlantic Av,Canarsie,B,133,Atlantic Av,133,L24,L,YES,YES,40.67556092,-73.9029737
Atlantic Av,Canarsie,B,133,Atlantic Av,133,L24,L,YES,YES,40.6756103,-73.9028838
Atlantic Av,Canarsie,B,133,Atlantic Av,133,L24,L,YES,YES,40.67539,-73.902594
Sutter Av,Canarsie,B,134,Sutter Av,134,L25,L,YES,YES,40.668527,-73.901765
Livonia Av,Canarsie,B,135,Livonia Av,135,L26,L,YES,YES,40.6638732,-73.9005254
Livonia Av,Canarsie,B,135,Livonia Av,135,L26,L,YES,YES,40.6637337,-73.9006329
New Lots Av,Canarsie,B,136,New Lots Av,136,L27,L,YES,YES,40.6590028,-73.8993145
East 105 St,Canarsie,B,137,East 105 St,137,L28,L,YES,YES,40.651462,-73.899191
East 105 St,Canarsie,B,137,East 105 St,137,L28,L,YES,YES,40.6513481,-73.8988596
Canarsie-Rockaway Pkwy,Canarsie,B,138,Canarsie-Rockaway Pkwy,138,L29,L,YES,YES,40.645585,-73.902541
Canarsie-Rockaway Pkwy,Canarsie,B,138,Canarsie-Rockaway Pkwy,138,L29,L,YES,YES,40.6455493,-73.9025079
Canarsie-Rockaway Pkwy,Canarsie,B,138,Canarsie-Rockaway Pkwy,138,L29,L,YES,YES,40.6459773,-73.9017217
Canarsie-Rockaway Pkwy,Canarsie,B,138,Canarsie-Rockaway Pkwy,138,L29,L,YES,YES,40.6457226,-73.9025381
Chambers St/WTC/Park Place/Cortlandt St,Clark St,M,624,Park Place,331,228,2 3 A C E R W,YES,YES,40.7127066,-74.0077505
Fulton St,Clark St,M,628,Fulton St,332,229,2 3 4 5 A C J Z,YES,YES,40.7089354,-74.0069749
Fulton St,Clark St,M,628,Fulton St,332,229,2 3 4 5 A C J Z,YES,YES,40.7085594,-74.0069342
Fulton St,Clark St,M,628,Fulton St,332,229,2 3 4 5 A C J Z,YES,YES,40.7091436,-74.0067881
Fulton St,Clark St,M,628,Fulton St,332,229,2 3 4 5 A C J Z,YES,YES,40.7094436,-74.0063618
Fulton St,Clark St,M,628,Fulton St,332,229,2 3 4 5 A C J Z,YES,YES,40.7094601,-74.0060568
Fulton St,Clark St,M,628,Fulton St,332,229,2 3 4 5 A C J Z,YES,YES,40.7096858,-74.0062209
Fulton St,Clark St,M,628,Fulton St,332,229,2 3 4 5 A C J Z,YES,YES,40.7095225,-74.0065758
Fulton St,Clark St,M,628,Fulton St,332,229,2 3 4 5 A C J Z,YES,YES,40.7095561,-74.0065915
Fulton St,Clark St,M,628,Fulton St,332,229,2 3 4 5 A C J Z,YES,YES,40.7095987,-74.006677
Wall St,Clark St,M,333,Wall St,333,230,2 3,YES,YES,40.7063517,-74.0096437
